CustomerID,KMeans_Cluster,HC_Cluster,Cluster_Name
14896,1,2,Dormant
14897,0,0,Loyal Regulars
14898,0,0,Loyal Regulars
14901,0,0,Loyal Regulars
14902,0,0,Loyal Regulars
14903,0,0,Loyal Regulars
14904,0,0,Loyal Regulars
14905,1,2,Dormant
14907,0,0,Loyal Regulars
14908,0,0,Loyal Regulars
14910,0,0,Loyal Regulars
14911,2,4,VIP Champions
14912,0,0,Loyal Regulars
14913,0,0,Loyal Regulars
14915,0,0,Loyal Regulars
14916,0,0,Loyal Regulars
14918,0,0,Loyal Regulars
14920,1,2,Dormant
14921,0,0,Loyal Regulars
14923,0,0,Loyal Regulars
14924,1,2,Dormant
14929,0,0,Loyal Regulars
14930,0,0,Loyal Regulars
14931,0,0,Loyal Regulars
14932,1,2,Dormant
14934,0,0,Loyal Regulars
14935,1,2,Dormant
14936,0,0,Loyal Regulars
14937,0,0,Loyal Regulars
14944,0,0,Loyal Regulars
14946,0,0,Loyal Regulars
14947,0,0,Loyal Regulars
14948,0,0,Loyal Regulars
14950,0,0,Loyal Regulars
14951,0,0,Loyal Regulars
14952,0,0,Loyal Regulars
14953,0,0,Loyal Regulars
14954,0,0,Loyal Regulars
14957,1,2,Dormant
14958,1,2,Dormant
14959,0,0,Loyal Regulars
14960,0,0,Loyal Regulars
14961,0,0,Loyal Regulars
14962,1,2,Dormant
14963,0,0,Loyal Regulars
14964,1,2,Dormant
14965,0,0,Loyal Regulars
14966,0,0,Loyal Regulars
14967,0,0,Loyal Regulars
14968,0,0,Loyal Regulars
14970,0,0,Loyal Regulars
14971,0,0,Loyal Regulars
14972,0,0,Loyal Regulars
14973,0,0,Loyal Regulars
14974,0,0,Loyal Regulars
14975,0,0,Loyal Regulars
14976,0,0,Loyal Regulars
14978,0,0,Loyal Regulars
14981,1,2,Dormant
14984,0,0,Loyal Regulars
14985,1,2,Dormant
14987,0,0,Loyal Regulars
14988,1,2,Dormant
14995,0,0,Loyal Regulars
14997,0,0,Loyal Regulars
14998,1,2,Dormant
15000,0,0,Loyal Regulars
15002,0,0,Loyal Regulars
15004,1,2,Dormant
15005,3,3,VIP Champions
15006,0,0,Loyal Regulars
15007,1,2,Dormant
15009,0,0,Loyal Regulars
15010,0,0,Loyal Regulars
15012,0,0,Loyal Regulars
15014,0,0,Loyal Regulars
15016,1,2,Dormant
15017,0,0,Loyal Regulars
15018,0,0,Loyal Regulars
15019,1,2,Dormant
15021,0,0,Loyal Regulars
15022,0,0,Loyal Regulars
15023,0,0,Loyal Regulars
15024,0,0,Loyal Regulars
15025,0,0,Loyal Regulars
15026,0,0,Loyal Regulars
15027,0,0,Loyal Regulars
15028,0,0,Loyal Regulars
15030,0,0,Loyal Regulars
15031,0,0,Loyal Regulars
15032,1,2,Dormant
15033,0,0,Loyal Regulars
15034,0,0,Loyal Regulars
15035,0,0,Loyal Regulars
15036,0,0,Loyal Regulars
15038,0,0,Loyal Regulars
15039,3,3,VIP Champions
15041,1,2,Dormant
15042,1,2,Dormant
15043,0,0,Loyal Regulars
15044,3,3,VIP Champions
15045,1,2,Dormant
15046,3,0,VIP Champions
15047,1,2,Dormant
15048,0,0,Loyal Regulars
15049,1,2,Dormant
15050,0,0,Loyal Regulars
15051,0,0,Loyal Regulars
15052,1,2,Dormant
15053,0,0,Loyal Regulars
15054,0,0,Loyal Regulars
15057,1,2,Dormant
15058,0,0,Loyal Regulars
15059,0,0,Loyal Regulars
15060,0,0,Loyal Regulars
15061,3,3,VIP Champions
15062,0,0,Loyal Regulars
15063,1,2,Dormant
15065,0,0,Loyal Regulars
15066,0,0,Loyal Regulars
15067,0,0,Loyal Regulars
15068,0,0,Loyal Regulars
15069,1,2,Dormant
15070,1,2,Dormant
15071,0,0,Loyal Regulars
15073,0,0,Loyal Regulars
15074,0,0,Loyal Regulars
15075,0,0,Loyal Regulars
15076,1,2,Dormant
15078,3,3,VIP Champions
15079,1,2,Dormant
15081,0,0,Loyal Regulars
15083,1,2,Dormant
15087,1,2,Dormant
15088,0,0,Loyal Regulars
15089,0,0,Loyal Regulars
15090,1,2,Dormant
15091,0,0,Loyal Regulars
15092,1,2,Dormant
15093,0,0,Loyal Regulars
15095,0,0,Loyal Regulars
15096,0,0,Loyal Regulars
15097,0,0,Loyal Regulars
15098,3,3,VIP Champions
15099,0,0,Loyal Regulars
15100,1,2,Dormant
15101,0,0,Loyal Regulars
15103,0,0,Loyal Regulars
15104,1,2,Dormant
15105,0,0,Loyal Regulars
15106,0,0,Loyal Regulars
15107,1,2,Dormant
15108,0,2,Loyal Regulars
15109,1,2,Dormant
15110,0,0,Loyal Regulars
15111,0,0,Loyal Regulars
15113,0,0,Loyal Regulars
15114,0,0,Loyal Regulars
15115,0,0,Loyal Regulars
15116,0,0,Loyal Regulars
15117,0,0,Loyal Regulars
15118,0,0,Loyal Regulars
15119,1,2,Dormant
15120,0,0,Loyal Regulars
15121,0,0,Loyal Regulars
15122,0,0,Loyal Regulars
15123,0,0,Loyal Regulars
15124,0,0,Loyal Regulars
15125,3,0,VIP Champions
15127,0,0,Loyal Regulars
15128,0,0,Loyal Regulars
15129,0,0,Loyal Regulars
15130,1,2,Dormant
15132,0,0,Loyal Regulars
15133,0,2,Loyal Regulars
15134,0,0,Loyal Regulars
15135,1,2,Dormant
15136,0,0,Loyal Regulars
15139,1,2,Dormant
15140,0,0,Loyal Regulars
15142,0,0,Loyal Regulars
15143,1,2,Dormant
15144,3,3,VIP Champions
15145,0,0,Loyal Regulars
15146,1,2,Dormant
15147,1,2,Dormant
15148,0,0,Loyal Regulars
15149,0,0,Loyal Regulars
15150,0,0,Loyal Regulars
15152,0,0,Loyal Regulars
15153,0,0,Loyal Regulars
15154,0,0,Loyal Regulars
15156,0,0,Loyal Regulars
15157,0,0,Loyal Regulars
15158,0,0,Loyal Regulars
15159,3,3,VIP Champions
15160,1,2,Dormant
15163,0,0,Loyal Regulars
15164,0,0,Loyal Regulars
15165,1,2,Dormant
15167,1,2,Dormant
15168,0,0,Loyal Regulars
15171,1,2,Dormant
15172,0,0,Loyal Regulars
15174,1,2,Dormant
15175,0,0,Loyal Regulars
15178,1,2,Dormant
15179,0,0,Loyal Regulars
15180,1,2,Dormant
15181,0,0,Loyal Regulars
15182,1,2,Dormant
15184,0,0,Loyal Regulars
15185,0,0,Loyal Regulars
15186,0,0,Loyal Regulars
15187,3,3,VIP Champions
15189,3,3,VIP Champions
15192,0,0,Loyal Regulars
15193,0,0,Loyal Regulars
15194,3,0,VIP Champions
15195,0,0,Loyal Regulars
15197,0,0,Loyal Regulars
15198,0,0,Loyal Regulars
15199,0,0,Loyal Regulars
15201,0,0,Loyal Regulars
15203,0,0,Loyal Regulars
15204,1,2,Dormant
15205,0,0,Loyal Regulars
15206,0,0,Loyal Regulars
15208,0,0,Loyal Regulars
15210,1,2,Dormant
15211,0,0,Loyal Regulars
15212,1,2,Dormant
15213,1,2,Dormant
15214,0,0,Loyal Regulars
15215,0,0,Loyal Regulars
15216,0,0,Loyal Regulars
15218,0,0,Loyal Regulars
15219,1,2,Dormant
15220,0,0,Loyal Regulars
15221,1,2,Dormant
15222,1,2,Dormant
15223,1,2,Dormant
15224,1,2,Dormant
15225,1,2,Dormant
15226,1,2,Dormant
15227,0,0,Loyal Regulars
15228,0,0,Loyal Regulars
15230,1,2,Dormant
15232,0,0,Loyal Regulars
15234,1,2,Dormant
15235,1,2,Dormant
15236,1,2,Dormant
15237,0,0,Loyal Regulars
15238,0,0,Loyal Regulars
15239,0,0,Loyal Regulars
15240,0,0,Loyal Regulars
15241,0,0,Loyal Regulars
15243,0,0,Loyal Regulars
15244,0,0,Loyal Regulars
15245,0,2,Loyal Regulars
15246,1,2,Dormant
15247,0,0,Loyal Regulars
15249,3,0,VIP Champions
15251,3,0,VIP Champions
15252,0,0,Loyal Regulars
15253,0,0,Loyal Regulars
15254,0,0,Loyal Regulars
15255,0,0,Loyal Regulars
15256,1,2,Dormant
15257,1,2,Dormant
15258,1,2,Dormant
15260,0,0,Loyal Regulars
15261,0,0,Loyal Regulars
15262,1,2,Dormant
15263,0,0,Loyal Regulars
15264,0,0,Loyal Regulars
15265,1,2,Dormant
15266,1,2,Dormant
15267,0,0,Loyal Regulars
15269,0,0,Loyal Regulars
15270,0,0,Loyal Regulars
15271,3,0,VIP Champions
15272,0,0,Loyal Regulars
15274,0,0,Loyal Regulars
15275,0,0,Loyal Regulars
15276,0,0,Loyal Regulars
15277,0,0,Loyal Regulars
15279,1,2,Dormant
15280,1,2,Dormant
15281,0,0,Loyal Regulars
15286,0,0,Loyal Regulars
15287,0,0,Loyal Regulars
15288,0,0,Loyal Regulars
15289,0,0,Loyal Regulars
15290,3,3,VIP Champions
15291,3,0,VIP Champions
15292,1,2,Dormant
15296,0,0,Loyal Regulars
15297,0,0,Loyal Regulars
15298,0,0,Loyal Regulars
15299,0,0,Loyal Regulars
15300,0,0,Loyal Regulars
15301,0,0,Loyal Regulars
15303,1,2,Dormant
15304,0,0,Loyal Regulars
15306,0,0,Loyal Regulars
15307,0,0,Loyal Regulars
15308,1,2,Dormant
15311,2,4,VIP Champions
15312,0,0,Loyal Regulars
15313,0,0,Loyal Regulars
15314,1,2,Dormant
15315,0,0,Loyal Regulars
15316,1,2,Dormant
15318,0,0,Loyal Regulars
15319,1,2,Dormant
15320,0,0,Loyal Regulars
15321,0,0,Loyal Regulars
15322,0,0,Loyal Regulars
15325,0,0,Loyal Regulars
15326,1,2,Dormant
15327,0,0,Loyal Regulars
15329,0,0,Loyal Regulars
15330,0,0,Loyal Regulars
15332,1,2,Dormant
15333,1,2,Dormant
15334,1,2,Dormant
15335,0,0,Loyal Regulars
15339,0,0,Loyal Regulars
15341,0,0,Loyal Regulars
15342,0,0,Loyal Regulars
15343,0,0,Loyal Regulars
15344,0,0,Loyal Regulars
15345,0,0,Loyal Regulars
15346,1,2,Dormant
15347,1,2,Dormant
15348,0,0,Loyal Regulars
15349,1,2,Dormant
15350,1,2,Dormant
15351,0,0,Loyal Regulars
15353,1,2,Dormant
15355,0,0,Loyal Regulars
15356,0,0,Loyal Regulars
15358,3,3,VIP Champions
15360,0,0,Loyal Regulars
15361,1,2,Dormant
15363,1,2,Dormant
15364,0,0,Loyal Regulars
15365,0,0,Loyal Regulars
15366,0,0,Loyal Regulars
15367,0,0,Loyal Regulars
15368,0,0,Loyal Regulars
15370,0,0,Loyal Regulars
15372,0,0,Loyal Regulars
15373,0,0,Loyal Regulars
15374,0,0,Loyal Regulars
15376,0,0,Loyal Regulars
15379,1,2,Dormant
15380,0,0,Loyal Regulars
15381,1,2,Dormant
15382,0,0,Loyal Regulars
15384,1,2,Dormant
15385,0,0,Loyal Regulars
15386,1,2,Dormant
15388,1,2,Dormant
15389,1,2,Dormant
15392,0,0,Loyal Regulars
15393,0,0,Loyal Regulars
15394,0,0,Loyal Regulars
15395,1,2,Dormant
15396,0,0,Loyal Regulars
15397,1,2,Dormant
15398,0,0,Loyal Regulars
15399,0,0,Loyal Regulars
15400,0,0,Loyal Regulars
15402,1,2,Dormant
15405,1,2,Dormant
15406,0,0,Loyal Regulars
15407,0,0,Loyal Regulars
15408,1,2,Dormant
15410,0,0,Loyal Regulars
15411,0,0,Loyal Regulars
15412,1,2,Dormant
15414,0,0,Loyal Regulars
15415,1,2,Dormant
15416,0,0,Loyal Regulars
15417,0,0,Loyal Regulars
15419,0,0,Loyal Regulars
15421,0,0,Loyal Regulars
15422,1,2,Dormant
15423,0,0,Loyal Regulars
15424,1,2,Dormant
15426,0,0,Loyal Regulars
15427,0,0,Loyal Regulars
15428,0,0,Loyal Regulars
15429,0,0,Loyal Regulars
15432,0,0,Loyal Regulars
15433,1,2,Dormant
15434,0,0,Loyal Regulars
15435,0,0,Loyal Regulars
15436,0,0,Loyal Regulars
15437,1,2,Dormant
15438,0,0,Loyal Regulars
15440,0,0,Loyal Regulars
15442,1,2,Dormant
15443,0,0,Loyal Regulars
15444,0,0,Loyal Regulars
15445,1,2,Dormant
15447,1,2,Dormant
15448,1,2,Dormant
15449,0,0,Loyal Regulars
15450,0,0,Loyal Regulars
15452,0,0,Loyal Regulars
15453,0,0,Loyal Regulars
15454,1,2,Dormant
15456,1,2,Dormant
15457,1,2,Dormant
15458,0,0,Loyal Regulars
15460,1,2,Dormant
15462,0,0,Loyal Regulars
15463,0,0,Loyal Regulars
15464,1,2,Dormant
15465,3,3,VIP Champions
15466,0,0,Loyal Regulars
15467,0,0,Loyal Regulars
15468,0,0,Loyal Regulars
15469,0,0,Loyal Regulars
15471,0,0,Loyal Regulars
15472,0,0,Loyal Regulars
15473,0,0,Loyal Regulars
15475,0,0,Loyal Regulars
15478,0,0,Loyal Regulars
15480,0,0,Loyal Regulars
15482,3,0,VIP Champions
15483,1,2,Dormant
15484,0,0,Loyal Regulars
15485,0,0,Loyal Regulars
15488,0,0,Loyal Regulars
15489,0,0,Loyal Regulars
15491,0,0,Loyal Regulars
15492,0,0,Loyal Regulars
15493,0,0,Loyal Regulars
15494,0,0,Loyal Regulars
15497,0,0,Loyal Regulars
15498,3,3,VIP Champions
15500,0,0,Loyal Regulars
15502,3,0,VIP Champions
15503,1,2,Dormant
15504,0,0,Loyal Regulars
15505,0,0,Loyal Regulars
15506,0,0,Loyal Regulars
15507,1,2,Dormant
15508,1,2,Dormant
15510,1,2,Dormant
15511,0,0,Loyal Regulars
15512,1,2,Dormant
15513,3,3,VIP Champions
15514,0,0,Loyal Regulars
15516,0,0,Loyal Regulars
15517,1,2,Dormant
15518,0,0,Loyal Regulars
15520,0,0,Loyal Regulars
15521,0,0,Loyal Regulars
15522,0,0,Loyal Regulars
15523,0,0,Loyal Regulars
15524,0,0,Loyal Regulars
15525,0,0,Loyal Regulars
15526,0,0,Loyal Regulars
15527,0,0,Loyal Regulars
15528,1,2,Dormant
15529,0,0,Loyal Regulars
15530,0,0,Loyal Regulars
15531,0,0,Loyal Regulars
15532,0,0,Loyal Regulars
15533,0,0,Loyal Regulars
15535,1,2,Dormant
15537,1,2,Dormant
15539,0,0,Loyal Regulars
15540,0,0,Loyal Regulars
15541,0,0,Loyal Regulars
15543,1,2,Dormant
15544,0,0,Loyal Regulars
15545,0,0,Loyal Regulars
15547,3,0,VIP Champions
15549,0,0,Loyal Regulars
15550,0,0,Loyal Regulars
15551,0,0,Loyal Regulars
15552,1,2,Dormant
15553,0,0,Loyal Regulars
15554,1,2,Dormant
15555,3,0,VIP Champions
15556,0,0,Loyal Regulars
15557,0,0,Loyal Regulars
15561,0,0,Loyal Regulars
15562,1,2,Dormant
15563,0,0,Loyal Regulars
15565,0,0,Loyal Regulars
15567,0,0,Loyal Regulars
15568,0,0,Loyal Regulars
15569,0,0,Loyal Regulars
15570,0,0,Loyal Regulars
15571,0,0,Loyal Regulars
15572,0,0,Loyal Regulars
15573,0,0,Loyal Regulars
15574,1,2,Dormant
15576,0,0,Loyal Regulars
15577,1,2,Dormant
15578,1,2,Dormant
15579,0,0,Loyal Regulars
15581,0,0,Loyal Regulars
15582,0,0,Loyal Regulars
15584,0,0,Loyal Regulars
15585,1,2,Dormant
15587,0,0,Loyal Regulars
15589,1,2,Dormant
15592,0,0,Loyal Regulars
15593,0,0,Loyal Regulars
15594,0,0,Loyal Regulars
15596,0,0,Loyal Regulars
15597,0,0,Loyal Regulars
15598,0,0,Loyal Regulars
15599,0,0,Loyal Regulars
15601,3,0,VIP Champions
15602,0,0,Loyal Regulars
15603,0,0,Loyal Regulars
15604,0,0,Loyal Regulars
15605,0,0,Loyal Regulars
15606,0,0,Loyal Regulars
15607,1,2,Dormant
15608,0,0,Loyal Regulars
15609,1,2,Dormant
15610,0,0,Loyal Regulars
15611,0,0,Loyal Regulars
15612,0,0,Loyal Regulars
15615,3,3,VIP Champions
15618,0,0,Loyal Regulars
15619,0,0,Loyal Regulars
15620,0,0,Loyal Regulars
15621,0,0,Loyal Regulars
15622,0,0,Loyal Regulars
15623,0,2,Loyal Regulars
15624,0,0,Loyal Regulars
15625,0,0,Loyal Regulars
15626,0,0,Loyal Regulars
15628,0,0,Loyal Regulars
15630,0,0,Loyal Regulars
15632,0,0,Loyal Regulars
15634,0,0,Loyal Regulars
15636,0,0,Loyal Regulars
15637,0,0,Loyal Regulars
15639,0,0,Loyal Regulars
15640,3,0,VIP Champions
15641,0,0,Loyal Regulars
15643,1,2,Dormant
15644,1,2,Dormant
15645,0,0,Loyal Regulars
15646,1,2,Dormant
15648,1,2,Dormant
15649,1,2,Dormant
15651,0,0,Loyal Regulars
15652,0,0,Loyal Regulars
15653,0,0,Loyal Regulars
15654,0,0,Loyal Regulars
15655,1,2,Dormant
15656,0,0,Loyal Regulars
15657,0,0,Loyal Regulars
15658,1,2,Dormant
15659,0,0,Loyal Regulars
15660,0,0,Loyal Regulars
15661,1,2,Dormant
15663,0,0,Loyal Regulars
15664,0,0,Loyal Regulars
15665,1,2,Dormant
15667,0,0,Loyal Regulars
15668,1,2,Dormant
15669,0,0,Loyal Regulars
15670,1,2,Dormant
15671,0,0,Loyal Regulars
15673,0,0,Loyal Regulars
15674,0,0,Loyal Regulars
15675,0,0,Loyal Regulars
15676,0,0,Loyal Regulars
15677,0,0,Loyal Regulars
15678,0,0,Loyal Regulars
15679,0,0,Loyal Regulars
15680,0,0,Loyal Regulars
15681,0,0,Loyal Regulars
15683,0,0,Loyal Regulars
15687,0,0,Loyal Regulars
15689,0,0,Loyal Regulars
15690,0,0,Loyal Regulars
15691,1,2,Dormant
15692,0,0,Loyal Regulars
15694,3,0,VIP Champions
15695,1,2,Dormant
15696,0,0,Loyal Regulars
15699,0,0,Loyal Regulars
15700,1,2,Dormant
15701,0,0,Loyal Regulars
15703,1,2,Dormant
15704,0,2,Loyal Regulars
15705,1,2,Dormant
15706,0,0,Loyal Regulars
15707,0,0,Loyal Regulars
15708,0,0,Loyal Regulars
15709,1,2,Dormant
15712,0,0,Loyal Regulars
15713,0,2,Loyal Regulars
15714,0,0,Loyal Regulars
15716,0,2,Loyal Regulars
15717,1,2,Dormant
15719,0,0,Loyal Regulars
15720,0,0,Loyal Regulars
15721,0,0,Loyal Regulars
15722,0,0,Loyal Regulars
15723,1,2,Dormant
15724,1,2,Dormant
15725,0,0,Loyal Regulars
15727,0,0,Loyal Regulars
15729,1,2,Dormant
15730,0,0,Loyal Regulars
15732,1,2,Dormant
15733,1,2,Dormant
15734,0,0,Loyal Regulars
15737,0,0,Loyal Regulars
15738,3,0,VIP Champions
15739,0,0,Loyal Regulars
15740,0,0,Loyal Regulars
15743,0,0,Loyal Regulars
15744,0,0,Loyal Regulars
15745,0,0,Loyal Regulars
15746,0,0,Loyal Regulars
15747,0,0,Loyal Regulars
15748,0,0,Loyal Regulars
15749,3,3,VIP Champions
15750,0,0,Loyal Regulars
15752,0,0,Loyal Regulars
15753,1,2,Dormant
15754,0,0,Loyal Regulars
15755,0,0,Loyal Regulars
15756,0,0,Loyal Regulars
15757,0,0,Loyal Regulars
15758,0,0,Loyal Regulars
15759,1,2,Dormant
15762,0,0,Loyal Regulars
15763,0,0,Loyal Regulars
15764,0,0,Loyal Regulars
15766,0,0,Loyal Regulars
15768,0,0,Loyal Regulars
15769,3,3,VIP Champions
15773,0,0,Loyal Regulars
15774,0,0,Loyal Regulars
15775,1,2,Dormant
15776,0,0,Loyal Regulars
15777,1,2,Dormant
15780,1,2,Dormant
15781,0,0,Loyal Regulars
15782,0,0,Loyal Regulars
15783,0,0,Loyal Regulars
15785,0,0,Loyal Regulars
15786,0,0,Loyal Regulars
15787,0,0,Loyal Regulars
15789,1,2,Dormant
15790,0,0,Loyal Regulars
15791,0,0,Loyal Regulars
15793,0,0,Loyal Regulars
15795,1,2,Dormant
15796,0,0,Loyal Regulars
15797,0,0,Loyal Regulars
15799,0,0,Loyal Regulars
15800,0,0,Loyal Regulars
15801,0,0,Loyal Regulars
15802,0,2,Loyal Regulars
15803,0,0,Loyal Regulars
15804,0,0,Loyal Regulars
15805,3,3,VIP Champions
15806,0,0,Loyal Regulars
15807,0,0,Loyal Regulars
15808,1,2,Dormant
15809,0,0,Loyal Regulars
15810,0,0,Loyal Regulars
15811,0,0,Loyal Regulars
15812,0,0,Loyal Regulars
15813,1,2,Dormant
15814,0,0,Loyal Regulars
15815,0,0,Loyal Regulars
15819,0,0,Loyal Regulars
15820,1,2,Dormant
15821,0,0,Loyal Regulars
15822,0,0,Loyal Regulars
15823,1,2,Dormant
15825,1,2,Dormant
15826,0,0,Loyal Regulars
15827,0,0,Loyal Regulars
15829,0,0,Loyal Regulars
15830,0,0,Loyal Regulars
15831,0,0,Loyal Regulars
15832,1,2,Dormant
15834,0,0,Loyal Regulars
15835,0,0,Loyal Regulars
15836,0,0,Loyal Regulars
15837,0,0,Loyal Regulars
15838,3,3,VIP Champions
15839,0,0,Loyal Regulars
15840,0,0,Loyal Regulars
15841,0,0,Loyal Regulars
15843,1,2,Dormant
15844,0,0,Loyal Regulars
15845,0,0,Loyal Regulars
15847,0,0,Loyal Regulars
15850,0,0,Loyal Regulars
15852,1,2,Dormant
15853,0,0,Loyal Regulars
15854,0,0,Loyal Regulars
15855,0,2,Loyal Regulars
15856,3,3,VIP Champions
15857,0,0,Loyal Regulars
15858,0,0,Loyal Regulars
15860,0,0,Loyal Regulars
15861,0,0,Loyal Regulars
15862,0,0,Loyal Regulars
15863,0,0,Loyal Regulars
15864,0,0,Loyal Regulars
15865,0,0,Loyal Regulars
15866,0,0,Loyal Regulars
15867,3,0,VIP Champions
15869,1,2,Dormant
15870,0,0,Loyal Regulars
15872,0,0,Loyal Regulars
15874,0,0,Loyal Regulars
15877,0,0,Loyal Regulars
15880,1,2,Dormant
15881,1,2,Dormant
15882,1,2,Dormant
15883,0,0,Loyal Regulars
15885,0,0,Loyal Regulars
15886,0,0,Loyal Regulars
15888,0,0,Loyal Regulars
15889,1,2,Dormant
15891,1,2,Dormant
15894,1,2,Dormant
15895,1,2,Dormant
15897,1,2,Dormant
15898,0,0,Loyal Regulars
15899,1,2,Dormant
15900,0,0,Loyal Regulars
15901,0,0,Loyal Regulars
15903,0,0,Loyal Regulars
15904,0,0,Loyal Regulars
15906,0,0,Loyal Regulars
15907,0,0,Loyal Regulars
15909,1,2,Dormant
15910,0,0,Loyal Regulars
15912,1,2,Dormant
15916,0,0,Loyal Regulars
15917,1,2,Dormant
15918,1,2,Dormant
15919,0,0,Loyal Regulars
15920,1,2,Dormant
15921,1,2,Dormant
15922,1,2,Dormant
15923,1,2,Dormant
15925,1,2,Dormant
15930,0,0,Loyal Regulars
15932,0,0,Loyal Regulars
15933,0,0,Loyal Regulars
15935,1,2,Dormant
15937,0,0,Loyal Regulars
15938,0,0,Loyal Regulars
15939,3,0,VIP Champions
15940,1,2,Dormant
15942,0,0,Loyal Regulars
15944,1,2,Dormant
15945,1,2,Dormant
15947,0,0,Loyal Regulars
15948,0,0,Loyal Regulars
15949,0,0,Loyal Regulars
15950,0,0,Loyal Regulars
15951,0,0,Loyal Regulars
15952,0,0,Loyal Regulars
15953,0,0,Loyal Regulars
15955,3,0,VIP Champions
15957,0,0,Loyal Regulars
15958,0,0,Loyal Regulars
15963,0,0,Loyal Regulars
15965,0,0,Loyal Regulars
15967,0,0,Loyal Regulars
15969,0,0,Loyal Regulars
15970,1,2,Dormant
15971,0,0,Loyal Regulars
15973,1,2,Dormant
15974,0,0,Loyal Regulars
15975,0,0,Loyal Regulars
15976,1,2,Dormant
15977,0,0,Loyal Regulars
15978,0,0,Loyal Regulars
15980,0,0,Loyal Regulars
15981,0,0,Loyal Regulars
15983,0,0,Loyal Regulars
15984,0,0,Loyal Regulars
15985,0,0,Loyal Regulars
15986,0,0,Loyal Regulars
15987,0,0,Loyal Regulars
15988,0,0,Loyal Regulars
15990,0,0,Loyal Regulars
15992,0,0,Loyal Regulars
15993,0,0,Loyal Regulars
15994,0,0,Loyal Regulars
15996,0,0,Loyal Regulars
15998,0,0,Loyal Regulars
16000,0,0,Loyal Regulars
16003,0,0,Loyal Regulars
16005,0,0,Loyal Regulars
16006,1,2,Dormant
16007,0,0,Loyal Regulars
16008,0,0,Loyal Regulars
16009,0,0,Loyal Regulars
16010,1,2,Dormant
16011,3,3,VIP Champions
16012,0,0,Loyal Regulars
16013,3,3,VIP Champions
16014,0,0,Loyal Regulars
16015,0,0,Loyal Regulars
16016,0,0,Loyal Regulars
16017,0,0,Loyal Regulars
16018,0,0,Loyal Regulars
16019,0,0,Loyal Regulars
16020,0,0,Loyal Regulars
16022,1,2,Dormant
16023,0,0,Loyal Regulars
16024,0,0,Loyal Regulars
16025,0,0,Loyal Regulars
16026,0,0,Loyal Regulars
16027,0,0,Loyal Regulars
16029,2,1,VIP Champions
16030,1,2,Dormant
16031,0,0,Loyal Regulars
16033,3,3,VIP Champions
16034,1,2,Dormant
16036,0,0,Loyal Regulars
16037,1,2,Dormant
16038,0,0,Loyal Regulars
16040,0,0,Loyal Regulars
16041,0,0,Loyal Regulars
16042,0,0,Loyal Regulars
16043,0,0,Loyal Regulars
16045,0,0,Loyal Regulars
16048,1,2,Dormant
16049,0,0,Loyal Regulars
16050,1,2,Dormant
16052,0,0,Loyal Regulars
16053,0,0,Loyal Regulars
16054,1,2,Dormant
16055,1,2,Dormant
16056,0,0,Loyal Regulars
16057,0,0,Loyal Regulars
16059,0,0,Loyal Regulars
16062,0,0,Loyal Regulars
16063,1,2,Dormant
16065,1,2,Dormant
16066,0,0,Loyal Regulars
16070,0,0,Loyal Regulars
16071,0,0,Loyal Regulars
16072,1,2,Dormant
16073,1,2,Dormant
16076,0,0,Loyal Regulars
16078,1,2,Dormant
16079,0,0,Loyal Regulars
16080,0,0,Loyal Regulars
16081,0,0,Loyal Regulars
16083,0,0,Loyal Regulars
16084,1,2,Dormant
16085,0,0,Loyal Regulars
16086,0,0,Loyal Regulars
16091,1,2,Dormant
16092,0,0,Loyal Regulars
16093,0,0,Loyal Regulars
16094,0,0,Loyal Regulars
16096,1,2,Dormant
16097,1,2,Dormant
16098,0,0,Loyal Regulars
16099,0,0,Loyal Regulars
16101,0,0,Loyal Regulars
16102,0,0,Loyal Regulars
16103,0,0,Loyal Regulars
16104,0,0,Loyal Regulars
16105,1,2,Dormant
16106,0,0,Loyal Regulars
16107,0,0,Loyal Regulars
16108,0,0,Loyal Regulars
16109,1,2,Dormant
16110,0,0,Loyal Regulars
16112,0,2,Loyal Regulars
16113,1,2,Dormant
16114,1,2,Dormant
16115,0,0,Loyal Regulars
16116,1,2,Dormant
16117,1,2,Dormant
16119,0,0,Loyal Regulars
16120,0,0,Loyal Regulars
16121,0,0,Loyal Regulars
16122,0,0,Loyal Regulars
16123,0,0,Loyal Regulars
16124,1,2,Dormant
16125,1,2,Dormant
16126,0,0,Loyal Regulars
16127,0,0,Loyal Regulars
16128,0,0,Loyal Regulars
16131,0,0,Loyal Regulars
16133,3,3,VIP Champions
16134,0,0,Loyal Regulars
16135,1,2,Dormant
16136,0,0,Loyal Regulars
16139,0,0,Loyal Regulars
16140,0,0,Loyal Regulars
16141,0,0,Loyal Regulars
16142,1,2,Dormant
16143,0,0,Loyal Regulars
16144,1,2,Dormant
16145,0,0,Loyal Regulars
16146,1,2,Dormant
16147,0,0,Loyal Regulars
16148,1,2,Dormant
16149,0,0,Loyal Regulars
16150,0,0,Loyal Regulars
16152,1,2,Dormant
16153,0,0,Loyal Regulars
16156,0,0,Loyal Regulars
16157,0,0,Loyal Regulars
16159,1,2,Dormant
16160,0,0,Loyal Regulars
16161,3,3,VIP Champions
16162,1,2,Dormant
16163,1,2,Dormant
16164,0,0,Loyal Regulars
16168,3,3,VIP Champions
16169,0,0,Loyal Regulars
16170,0,0,Loyal Regulars
16171,0,0,Loyal Regulars
