CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment,total_orders,unique_products,total_quantity,avg_quantity,std_quantity,avg_unit_price,std_unit_price,max_unit_price,total_revenue,avg_revenue,std_revenue,max_revenue,avg_items_per_order,std_items_per_order,avg_unique_products_per_order,std_unique_products_per_order,avg_order_value,std_order_value,customer_lifetime_days,days_since_first,avg_days_between_purchases,std_days_between_purchases,min_days_between_purchases,max_days_between_purchases,preferred_day,weekend_purchase_ratio,unique_products_diversity,products_per_order,primary_country,is_uk,revenue_trend,Recency_scaled,Frequency_scaled,Monetary_scaled,total_orders_scaled,total_quantity_scaled,total_revenue_scaled,avg_quantity_scaled,avg_unit_price_scaled,avg_revenue_scaled,max_revenue_scaled,avg_items_per_order_scaled,avg_order_value_scaled,customer_lifetime_days_scaled,days_since_first_scaled,avg_days_between_purchases_scaled,unique_products_scaled,products_per_order_scaled,weekend_purchase_ratio_scaled,revenue_trend_scaled
14931,5,5,1257.68,5,4,4,Champions,5,30,417,10.170731707317072,6.39492939376343,12.147804878048781,46.16761438022301,293.0,1257.68,30.675121951219513,45.07728575025071,293.0,83.4,65.33988062431703,8.2,5.932958789676531,251.536,44.60028845198201,236,241,5.85,22.573583381170717,0.0,131.0,0,0.0,30,6.0,Channel Islands,0,-0.9592062027053272,-0.8753411116062256,0.09457903022970385,-0.08804440721668887,0.09457903022970385,-0.15281354061385977,-0.08804440721668887,-0.02901179154037122,0.22440052912916023,-0.025689995507732658,0.036116464600404956,-0.1287982415647441,-0.09247305046883765,0.7994844791582715,0.15009214272149662,0.24260344618660254,-0.3690520908172113,-0.7395080484718519,-0.47232290469686866,-1.6067316373595975
14932,366,1,363.53,1,1,2,Hibernating,1,17,80,4.705882352941177,5.955718952006895,9.449411764705882,11.143552211137745,50.0,363.53,21.384117647058822,9.636284332422644,50.0,80.0,84.11557019837392,17.0,7.7781745930520225,363.53,118.32706040885154,0,366,0.0,0.0,0.0,0.0,3,0.0,17,17.0,Channel Islands,0,0.0,2.73456357646502,-0.4250965025587132,-0.18756918911890716,-0.4250965025587132,-0.2196383356231702,-0.18756918911890716,-0.03355334617008933,0.14552570037640392,-0.03202009944668972,-0.04793323893883421,-0.1313884848456426,-0.030126151766156073,-0.9880647720874756,1.210556582904586,-0.29980988105805684,-0.5213537300873706,-0.09863607151347935,-0.47232290469686866,0.02040195830430157
14934,82,2,1890.94,2,3,4,Others,2,68,1042,11.977011494252874,13.50880592341938,3.5809195402298855,3.6320852592774098,16.95,1890.94,21.734942528735633,13.677675655383407,81.6,521.0,87.68124086713189,43.5,6.363961030678928,945.47,164.93972777957396,200,283,2.3255813953488373,21.56655464068768,0.0,200.0,0,0.0,68,34.0,Channel Islands,0,1.0,-0.1053614412974004,-0.2951776193616089,-0.017558399961308067,-0.2951776193616089,-0.028880315448224687,-0.017558399961308067,-0.027510685508535984,-0.026012062951561603,-0.0317810770662575,-0.037003318643196524,0.20458130541207567,0.2938390091445938,0.5268074747309541,0.5064081946230146,-0.08418144645473367,0.07613731628017752,0.8918024383312784,-0.47232290469686866,1.7167354380866071
14935,297,1,1784.71,1,1,4,Hibernating,1,10,935,93.5,111.08480244089797,2.622,1.1530134431133054,4.25,1784.71,178.471,93.71891738953597,408.0,935.0,84.11557019837392,10.0,7.7781745930520225,1784.71,118.32706040885154,0,297,0.0,0.0,0.0,0.0,1,0.0,10,10.0,Channel Islands,0,0.0,2.0445817939804884,-0.4250965025587132,-0.02938249835807891,-0.4250965025587132,-0.05009768359658141,-0.02938249835807891,0.04023886838909649,-0.05404156471292811,0.07500560629919364,0.0758930732712383,0.5199815166744234,0.7610427099431947,-0.9880647720874756,0.6251802119235206,-0.29980988105805684,-0.6033623050789949,-0.5064636932142619,-0.47232290469686866,0.02040195830430157
14936,34,8,8137.02,3,5,5,Loyal Customers,8,210,4085,11.222527472527473,9.066782420271451,3.679093406593407,3.3896256409434846,16.95,8137.02,22.35445054945055,18.871340857445148,262.79999999999995,510.625,352.71394216843765,45.5,33.18347265044539,1017.1274999999999,721.1431361139656,241,276,0.6611570247933884,6.849874442138712,0.0,100.0,2,0.17582417582417584,210,26.25,Channel Islands,0,-0.45243106801898875,-0.5853487682431616,0.4843356798210166,0.6776714269623709,0.4843356798210166,0.5745257712382195,0.6776714269623709,-0.028137698291454072,-0.02314241180283562,-0.031358996736320845,0.025670781279890444,0.19667725422403978,0.3337306363191514,0.8373562853287322,0.4470221859727616,-0.23850725171628565,1.739739837538841,0.44027900001969766,0.15664187768192128,-0.7470720096699746
14937,57,3,1621.88,3,3,4,Need Attention,3,33,484,14.235294117647058,10.430313698555157,3.4,2.1024473473751604,10.95,1621.88,47.70235294117647,39.34449582688356,212.4,161.33333333333334,84.5064100132844,11.333333333333334,9.60902353693305,540.6266666666667,289.4905714066235,73,130,2.212121212121212,12.707668884765942,0.0,73.0,4,0.0,33,11.0,Channel Islands,0,1.0,-0.3553548407483177,-0.16525873616450468,-0.047506549397768216,-0.16525873616450468,-0.13952789887610367,-0.047506549397768216,-0.025633943216403932,-0.03130039461943385,-0.014089081502043249,0.008238250175455673,-0.06942580243983514,0.0684633078231901,-0.43513640199874876,-0.7916002801610865,-0.0947015003853807,-0.33390555867794375,-0.4482026043998644,-0.47232290469686866,1.7167354380866071
14944,30,12,5900.25,4,5,5,Champions,12,101,2815,16.558823529411764,11.585522429682394,3.006705882352941,2.6206207260696885,16.95,5900.25,34.707352941176474,26.246985322389857,118.8,234.58333333333334,165.55935949124566,14.166666666666666,10.133951336816736,491.6875,365.88241988935584,266,297,1.5621301775147929,8.901443714209433,0.0,78.0,0,0.0,101,8.416666666666666,United Kingdom,1,0.506154256616052,-0.6253477121553084,1.0040112126094336,0.42870419952242816,1.0040112126094336,0.32269345770164887,0.42870419952242816,-0.023702977681400395,-0.042796497994989774,-0.02294277460063643,-0.024136450447066082,-0.013621296461654046,0.04121894413620403,1.0267153161810358,0.6251802119235206,-0.1549688165836826,0.46274916981212044,-0.5987104171703913,-0.47232290469686866,0.879008369736435
14946,14,1,100.9,4,1,1,New Customers,1,3,22,7.333333333333333,1.1547005383792515,4.683333333333334,0.923760430703401,5.75,100.9,33.63333333333333,0.750555349946513,34.5,22.0,84.11557019837392,3.0,7.7781745930520225,100.9,118.32706040885154,0,14,0.0,0.0,0.0,0.0,4,0.0,3,3.0,United Kingdom,1,0.0,-0.7853434878038954,-0.4250965025587132,-0.21680163722155166,-0.4250965025587132,-0.23113933891854113,-0.21680163722155166,-0.03136980708409376,0.006211818259723369,-0.02367452065602039,-0.053294434020555226,-0.1755749878727348,-0.17633189498708993,-0.9880647720874756,-1.7757112806509934,-0.29980988105805684,-0.6853708800706192,-0.9142913149150446,-0.47232290469686866,0.02040195830430157
14947,72,2,290.82,3,3,2,Need Attention,2,14,179,12.785714285714286,8.238545161230007,3.084285714285714,3.8296107741281853,15.0,290.82,20.77285714285714,10.184184895121552,49.92,89.5,40.30508652763321,7.0,4.242640687119285,145.41,46.796326778925724,58,131,4.461538461538462,16.086305690531645,0.0,58.0,0,0.0,14,7.0,United Kingdom,1,-0.9999999999999999,-0.2053588010777673,-0.2951776193616089,-0.19566229082679767,-0.2951776193616089,-0.2000073127569336,-0.19566229082679767,-0.026838614300628564,-0.0405288165633601,-0.032436560616946976,-0.047960909623126956,-0.12415104038430853,-0.15155324201232023,-0.5487518205101309,-0.7831165646396219,0.11386497732708775,-0.5565002622266382,-0.6812469596574544,-0.47232290469686866,-1.6759315214780037
14948,23,6,1101.97,4,5,4,Champions,6,56,673,10.682539682539682,7.461352893032712,2.8057142857142856,2.5106603130199177,9.95,1101.97,17.491587301587302,8.837260596994465,59.7,112.16666666666667,91.05694189169033,10.5,6.77495387438173,183.66166666666666,111.4866694123861,196,219,3.129032258064516,12.700179256470493,0.0,81.0,2,0.0,56,9.333333333333334,United Kingdom,1,-0.012638832987365463,-0.6953458640015652,0.2244979134268081,-0.10537595537974251,0.2244979134268081,-0.10205049158601563,-0.10537595537974251,-0.028586454311717756,-0.048671541808000894,-0.034672140158945645,-0.044578168468337835,-0.10688275184498514,-0.1302585942019428,0.49651002979458553,-0.03654959875072707,-0.009685300177263023,-0.06444881227689264,-0.5453044190905268,-0.47232290469686866,-0.001037717237543475
14950,19,1,371.2,4,1,2,New Customers,1,19,136,7.157894736842105,7.1279041480549985,5.193157894736842,3.32085506497545,9.95,371.2,19.53684210526316,10.068227832935964,49.8,136.0,84.11557019837392,19.0,7.7781745930520225,371.2,118.32706040885154,0,19,0.0,0.0,0.0,0.0,6,1.0,19,19.0,United Kingdom,1,0.0,-0.7353448079137119,-0.4250965025587132,-0.18671546762118305,-0.4250965025587132,-0.2085339186483293,-0.18671546762118305,-0.031515605059199515,0.021114140970158204,-0.033278676646812555,-0.04800241564956609,-0.088725654336726,-0.025856273799036683,-0.9880647720874756,-1.7332927030436698,-0.29980988105805684,-0.49792270866119226,0.017886106115315683,3.104914295082499,0.02040195830430157
14951,79,1,311.69,2,1,2,About to Sleep,1,20,311,15.55,10.251957451089394,1.895,2.8181675644029105,12.75,311.69,15.5845,8.977058758155056,38.25,311.0,84.11557019837392,20.0,7.7781745930520225,311.69,118.32706040885154,0,79,0.0,0.0,0.0,0.0,2,0.0,20,20.0,United Kingdom,1,0.0,-0.13536064923151048,-0.4250965025587132,-0.1933393224229512,-0.4250965025587132,-0.17383261560195146,-0.1933393224229512,-0.024541358920015854,-0.07529198972317275,-0.03597146802970195,-0.0519973706943324,0.044595691003638395,-0.058985405197116765,-0.9880647720874756,-1.2242697717557869,-0.29980988105805684,-0.4862071979481031,0.0761471949297132,-0.47232290469686866,0.02040195830430157
14952,60,11,8099.49,3,5,5,Loyal Customers,11,117,3355,24.31159420289855,27.793766229778697,3.3994202898550725,2.6516536000706794,12.75,8099.49,58.69195652173913,54.18359802268788,350.4,305.0,273.1611246132949,12.545454545454545,7.216143518024519,736.3172727272727,643.9942998830178,304,365,2.204379562043796,13.146873194644037,0.0,118.0,1,0.11594202898550725,117,10.636363636363637,United Kingdom,1,0.5201982792161377,-0.3253556328142076,0.8740923294123294,0.673494090872464,0.8740923294123294,0.42977176424475766,0.673494090872464,-0.017260049567174685,-0.031317339718419344,-0.006601695786190803,0.055970180580455685,0.04002467344911162,0.17740398672676502,1.3145410430765376,1.2020728673831211,-0.09541930793697986,0.6501973412215473,-0.4693884548778271,-0.057570765592014454,0.9028317154637798
14953,25,1,285.67,4,1,2,New Customers,1,54,224,4.148148148148148,9.731116027848467,2.314814814814815,2.2559219683587357,9.95,285.67,5.2901851851851855,5.263320384937,19.9,224.0,84.11557019837392,54.0,7.7781745930520225,285.67,118.32706040885154,0,25,0.0,0.0,0.0,0.0,0,0.0,54,54.0,United Kingdom,1,0.0,-0.6753463920454919,-0.4250965025587132,-0.19623551973335296,-0.4250965025587132,-0.19108412054500787,-0.19623551973335296,-0.03401685032101376,-0.06302067852590733,-0.04298514283006143,-0.05834433390398276,-0.0216840635369999,-0.07347070176875252,-0.9880647720874756,-1.6823904099148814,-0.29980988105805684,-0.087879833703071,2.057024214619229,-0.47232290469686866,0.02040195830430157
14954,12,1,294.85,5,1,2,New Customers,1,75,117,1.5194805194805194,1.9575117772744428,2.9894805194805194,3.256780738585387,19.95,294.85,3.8292207792207793,4.563953954699278,25.5,117.0,84.11557019837392,75.0,7.7781745930520225,294.85,118.32706040885154,0,12,0.0,0.0,0.0,0.0,6,1.0,75,75.0,United Kingdom,1,0.0,-0.8053429597599688,-0.4250965025587132,-0.19521372529409517,-0.4250965025587132,-0.2123014886933646,-0.19521372529409517,-0.036201400500682705,-0.0433000004461516,-0.04398052031974034,-0.056407386003490004,-0.10320054325939412,-0.06836020897368655,-0.9880647720874756,-1.7926787116939227,-0.29980988105805684,0.15814589127180176,3.2805070797215765,3.104914295082499,0.02040195830430157
14957,253,1,58.49,1,1,1,Hibernating,1,12,34,2.8333333333333335,1.8989630344113089,1.7408333333333335,0.9652174350734124,3.25,58.49,4.8741666666666665,4.624392752928036,15.3,34.0,84.11557019837392,12.0,7.7781745930520225,58.49,118.32706040885154,0,253,0.0,0.0,0.0,0.0,3,0.0,12,12.0,United Kingdom,1,0.0,1.6045934109468738,-0.4250965025587132,-0.22152214944038864,-0.4250965025587132,-0.22875982099536094,-0.22152214944038864,-0.035109525145556306,-0.07979832698462994,-0.043268582636625065,-0.05993539825081609,-0.16643295276368122,-0.19994148098259615,-0.9880647720874756,0.25189672897907317,-0.29980988105805684,-0.5799312836528165,-0.3899415155854669,-0.47232290469686866,0.02040195830430157
14958,147,3,483.73,2,3,2,Others,3,33,128,3.1219512195121952,3.8222710654218353,5.604390243902439,4.773042556263503,15.95,483.73,11.79829268292683,8.64012786434293,31.9,42.666666666666664,24.70492528491704,13.666666666666666,4.932882862316247,161.24333333333334,47.08539724089978,98,246,2.425,11.017206821778656,0.0,60.0,4,0.0,33,11.0,United Kingdom,1,-0.9270390090727387,0.5446213972749846,-0.16525873616450468,-0.1741901377464902,-0.16525873616450468,-0.2101202639304494,-0.1741901377464902,-0.03486966969626648,0.03313458415823284,-0.038551069229626055,-0.05419373126006971,-0.15983037185158702,-0.14273884812104812,-0.24577737114644505,0.1925107203288202,-0.07496333087544164,-0.33390555867794375,-0.4482026043998644,-0.47232290469686866,-1.5521653498499974
14959,64,4,695.42,3,4,3,Loyal Customers,4,37,494,8.372881355932204,5.3527250716413075,1.46,1.0925468505696474,7.95,695.42,11.786779661016949,9.603926539070102,54.08,123.5,62.851677251552594,14.5,8.698658900466592,173.85500000000002,53.61406376440172,232,296,3.9655172413793105,18.03404725107716,0.0,105.0,6,0.3898305084745763,37,9.25,United Kingdom,1,-0.4586162388038958,-0.28535668890206084,-0.03533985296740041,-0.1506276470224723,-0.03533985296740041,-0.13754496727345353,-0.1506276470224723,-0.03050589230278917,-0.08800716837441955,-0.03855891322828919,-0.04652203403990378,-0.09824860757532344,-0.13571795142891593,0.7691870342219028,0.6166964964020558,0.06787377725692006,-0.28704351582558707,-0.55015950982506,0.9221932918272916,-0.7575641219505838
14960,8,2,221.27,5,3,1,Potential Loyalists,2,23,221,8.185185185185185,10.359080138243032,1.8037037037037038,2.2585106531452026,9.95,221.27,8.195185185185185,12.898630926268098,67.5,110.5,127.9863273947651,11.5,13.435028842544403,110.63499999999999,31.586459915603083,162,171,6.230769230769231,31.77081389238581,0.0,162.0,3,0.0,23,11.5,United Kingdom,1,0.9999999999999999,-0.8453419036721156,-0.2951776193616089,-0.2034036637298892,-0.2951776193616089,-0.19167900002580293,-0.2034036637298892,-0.03066187691608028,-0.07796060746479244,-0.04100592171029128,-0.041880276749794346,-0.1081524789434648,-0.17091243449036148,0.23898174783545245,-0.44376794378103335,0.27790845565223127,-0.4510606658088356,-0.41907205999266567,-0.47232290469686866,1.7167354380866067
14961,11,9,7044.68,5,5,5,Champions,9,193,3708,11.884615384615385,13.558951452152215,2.8973076923076926,2.5267047910593954,12.75,7044.68,22.579102564102566,15.805069086793685,145.0,412.0,161.88730648200925,34.666666666666664,15.779733838059501,782.7422222222223,317.4839797445604,349,361,1.1093247588424437,8.21687542808354,0.0,77.0,1,0.0,193,21.444444444444443,United Kingdom,1,0.329369924579893,-0.8153426957380054,0.6142545630181209,0.5560867932173963,0.6142545630181209,0.49976924981830834,0.5560867932173963,-0.02758747115298492,-0.04599423944452629,-0.03120593786816312,-0.015074301341189266,0.12154115317150585,0.20324868933082177,1.6553872986106843,1.1681380052972623,-0.19695303773521763,1.540576155416325,0.16030210099495396,-0.47232290469686866,0.579123188602547
14962,271,1,126.7,1,1,1,Hibernating,1,5,44,8.8,15.22169504358828,6.540000000000001,3.1249799999359995,9.95,126.7,25.34,25.196413435249074,70.2,44.0,84.11557019837392,5.0,7.7781745930520225,126.7,118.32706040885154,0,271,0.0,0.0,0.0,0.0,0,0.0,5,5.0,United Kingdom,1,0.0,1.7845886585515343,-0.4250965025587132,-0.2139299273595853,-0.4250965025587132,-0.22677688939271076,-0.2139299273595853,-0.030150936012209677,0.06048273403554304,-0.02932489603868034,-0.040946391154913914,-0.15881459017280328,-0.16196907209899605,-0.9880647720874756,0.404603608365438,-0.29980988105805684,-0.6619398586444408,-0.7977691372862494,-0.47232290469686866,0.02040195830430157
14963,10,5,1472.34,5,4,4,Champions,5,149,1159,6.036458333333333,13.837263747547675,2.303125,1.9945143683225313,9.95,1472.34,7.6684375,11.05398687433918,72.0,231.8,62.56356767320738,36.8,10.825894882179487,294.46799999999996,29.107757900600998,173,184,0.900523560209424,9.268824358439417,0.0,125.0,3,0.3229166666666667,149,29.8,United Kingdom,1,0.8810370917849292,-0.8253424317160422,0.09457903022970385,-0.06415133593879349,0.09457903022970385,-0.005680015697217801,-0.06415133593879349,-0.032447573053195816,-0.06336237527020701,-0.041364802998865656,-0.04032380075832696,-0.015741740716115078,-0.06857286782420022,0.3222997214104661,-0.33347964200199204,-0.21631313224516796,1.025093684040401,0.6471058653108088,0.6828266077318855,1.514934674029113
14964,247,1,206.21,1,1,1,Hibernating,1,13,143,11.0,25.77466456296441,3.4046153846153846,3.8581658323280497,12.75,206.21,15.862307692307693,26.92584512875011,101.76,143.0,84.11557019837392,13.0,7.7781745930520225,206.21,118.32706040885154,0,247,0.0,0.0,0.0,0.0,2,0.0,13,13.0,United Kingdom,1,0.0,1.5445949950786537,-0.4250965025587132,-0.2050799408818742,-0.4250965025587132,-0.20714586652647418,-0.2050799408818742,-0.02832262940438354,-0.03116548556212619,-0.035782193381905046,-0.030030306201422604,-0.08339280052311142,-0.11770596946983543,-0.9880647720874756,0.2009944358502849,-0.29980988105805684,-0.5682157729397274,-0.3316804267710694,-0.47232290469686866,0.02040195830430157
14965,96,2,596.09,2,3,3,Others,2,80,363,4.481481481481482,4.5500305249281325,2.390740740740741,2.168982928573769,12.5,596.09,7.359135802469136,9.824950915593785,75.0,181.5,239.7091988222396,40.0,53.74011537017761,298.04499999999996,245.42969268203876,0,96,0.0,0.0,0.0,0.0,6,1.0,80,40.0,United Kingdom,1,0.0,0.03463486239511329,-0.2951776193616089,-0.16168372999104283,-0.2951776193616089,-0.16352137126817062,-0.16168372999104283,-0.033739834168312825,-0.06080134125600048,-0.041575534996157855,-0.0392861500973487,-0.05406210454823125,-0.06658155706952147,-0.9880647720874756,-1.0800466078908868,-0.29980988105805684,0.21672344483724768,1.2413689712176634,3.104914295082499,0.02040195830430157
14966,15,1,183.02,4,1,1,New Customers,1,35,179,4.972222222222222,8.065751620670525,1.9672222222222224,1.2440983220471906,4.95,183.02,5.08388888888889,4.285732661336267,16.4,179.0,84.11557019837392,35.0,7.7781745930520225,183.02,118.32706040885154,0,15,0.0,0.0,0.0,0.0,4,0.0,35,35.0,United Kingdom,1,0.0,-0.7753437518258587,-0.4250965025587132,-0.20766114056013002,-0.4250965025587132,-0.2000073127569336,-0.20766114056013002,-0.033332004832392015,-0.0731809128078955,-0.04312569566536607,-0.05955492634179073,-0.055966695195950746,-0.13061580911227327,-0.9880647720874756,-1.7672275651295286,-0.29980988105805684,-0.3104745372517654,0.9500635271456759,-0.47232290469686866,0.02040195830430157
14967,50,1,463.8,3,1,2,Promising,1,6,140,23.333333333333332,14.624180888742682,2.9250000000000003,1.6017958671441253,4.95,463.8,77.3,73.05173509233028,204.0,140.0,84.11557019837392,6.0,7.7781745930520225,463.8,118.32706040885154,0,50,0.0,0.0,0.0,0.0,4,0.0,6,6.0,United Kingdom,1,0.0,-0.42535299259457454,-0.4250965025587132,-0.1764084779615673,-0.4250965025587132,-0.20774074600726922,-0.1764084779615673,-0.018073031754449152,-0.04518478510068034,0.00607625004849947,0.00533282832471654,-0.0856783093003748,0.025694013000866135,-0.9880647720874756,-1.4702975218782637,-0.29980988105805684,-0.6502243479313516,-0.7395080484718519,-0.47232290469686866,0.02040195830430157
14968,30,1,147.59,4,1,1,New Customers,1,37,127,3.4324324324324325,4.746580877856189,1.9402702702702705,1.717424568109804,8.5,147.59,3.988918918918919,3.3369670059499836,14.85,127.0,84.11557019837392,37.0,7.7781745930520225,147.59,118.32706040885154,0,30,0.0,0.0,0.0,0.0,2,0.0,37,37.0,United Kingdom,1,0.0,-0.6253477121553084,-0.4250965025587132,-0.21160473282406292,-0.4250965025587132,-0.21031855709071443,-0.21160473282406292,-0.03461164476299923,-0.07396872633449064,-0.043871715524257185,-0.06009104584996284,-0.09558218066851616,-0.15033963914813242,-0.9880647720874756,-1.6399718323075578,-0.29980988105805684,-0.28704351582558707,1.066585704774471,-0.47232290469686866,0.02040195830430157
14970,68,4,1592.06,3,4,4,Loyal Customers,4,24,250,7.352941176470588,3.8524478872150447,6.174411764705883,2.1864710618025165,8.95,1592.06,46.825294117647054,27.04295407425728,70.8,62.5,16.583123951777,8.5,5.744562646538029,398.015,70.77673275872517,248,317,7.484848484848484,25.060079324646516,0.0,115.0,6,0.5,24,6.0,United Kingdom,1,0.5420675910304865,-0.24535774498991408,-0.03533985296740041,-0.05082571172659914,-0.03533985296740041,-0.18592849837811745,-0.05082571172659914,-0.031353512016287825,0.049796481795178066,-0.014686635149826446,-0.04073886102271826,-0.14472061937967903,-0.01092840187096548,0.8903768139673772,0.7948545223528148,0.3941869686152447,-0.4393451550957464,-0.7395080484718519,1.316295695192815,0.9399293612742584
14971,35,3,1097.98,3,3,4,Need Attention,3,144,639,4.122580645161291,6.970564720150352,3.082193548387097,2.887440620847318,15.95,1097.98,7.083741935483871,5.707536729394374,28.9,213.0,182.37050200073475,50.0,48.507731342539614,365.99333333333334,315.5696047361553,8,43,0.05194805194805195,0.6446583712203042,0.0,8.0,3,0.0,144,48.0,United Kingdom,1,-1.0,-0.5753490322651249,-0.16525873616450468,-0.10582006864909313,-0.16525873616450468,-0.10879245903502618,-0.10582006864909313,-0.03403809815494852,-0.04058997119133473,-0.04176316506768708,-0.05523138192104798,-0.030064262386965662,-0.028754817642861304,-0.9274698822147385,-1.5296835305285166,-0.2949932458954891,0.9665161304749552,1.7074576817328435,-0.47232290469686866,-1.675931521478004
14972,128,1,114.77,2,1,1,About to Sleep,1,18,28,1.5555555555555556,0.7047921864945658,4.947222222222222,3.978116322724133,12.75,114.77,6.376111111111111,5.162562221689,19.9,28.0,84.11557019837392,18.0,7.7781745930520225,114.77,118.32706040885154,0,128,0.0,0.0,0.0,0.0,2,0.0,18,18.0,United Kingdom,1,0.0,0.3546264136922874,-0.4250965025587132,-0.21525781490428525,-0.4250965025587132,-0.22994957995695103,-0.21525781490428525,-0.03617142039757654,0.01392536852708252,-0.04224528481729084,-0.05834433390398276,-0.17100397031820802,-0.16861048593833558,-0.9880647720874756,-0.808567711204016,-0.29980988105805684,-0.5096382193742814,-0.04037498269908183,-0.47232290469686866,0.02040195830430157
14973,107,3,1314.45,2,3,4,Others,3,29,369,11.53125,7.3264187220170935,21.259687500000002,62.54778423575387,295.0,1314.45,41.0765625,71.41399233137471,295.0,123.0,114.47270417003348,10.666666666666666,8.144527815247077,438.15000000000003,189.38073582072704,118,226,3.774193548387097,16.84776874924264,0.0,91.0,3,0.0,29,9.666666666666666,United Kingdom,1,-0.9283943228863363,0.1446319581535169,-0.16525873616450468,-0.08172553245452488,-0.16525873616450468,-0.16233161230658052,-0.08172553245452488,-0.027881134911016434,0.49074355300801265,-0.018603334299409066,0.0368082317077238,-0.09862952570486735,0.011414694897005381,-0.09429014646460207,0.022836409899525918,0.050134201035271816,-0.3807676015303005,-0.5258840561523944,-0.47232290469686866,-1.5544644140476145
14974,37,1,89.94,3,1,1,Promising,1,17,37,2.176470588235294,2.242635004789206,3.135882352941177,2.1804731677537603,9.95,89.94,5.290588235294117,3.5441985528964004,12.5,37.0,84.11557019837392,17.0,7.7781745930520225,89.94,118.32706040885154,0,37,0.0,0.0,0.0,0.0,2,0.0,17,17.0,United Kingdom,1,0.0,-0.5553495603090515,-0.4250965025587132,-0.2180215573799684,-0.4250965025587132,-0.2281649415145659,-0.2180215573799684,-0.0356554099170552,-0.03902063155575542,-0.04298486822583151,-0.06090387220106247,-0.16414744398641784,-0.18243331122172204,-0.9880647720874756,-1.580585823657305,-0.29980988105805684,-0.5213537300873706,-0.09863607151347935,-0.47232290469686866,0.02040195830430157
14975,57,1,279.94,3,1,2,Promising,1,11,380,34.54545454545455,29.018489403701345,1.0154545454545454,0.5754887251087311,1.95,279.94,25.44909090909091,18.84207921358227,53.55,380.0,84.11557019837392,11.0,7.7781745930520225,279.94,118.32706040885154,0,57,0.0,0.0,0.0,0.0,3,0.0,11,11.0,United Kingdom,1,0.0,-0.3553548407483177,-0.4250965025587132,-0.19687330645851062,-0.4250965025587132,-0.16015038754366537,-0.19687330645851062,-0.008755215709054253,-0.10100136348509808,-0.029250570726719015,-0.04670535232334326,0.09716239288069635,-0.07666058452645709,-0.9880647720874756,-1.4109115132280106,-0.29980988105805684,-0.5916467943659057,-0.4482026043998644,-0.47232290469686866,0.02040195830430157
14976,57,7,790.86,3,5,3,Loyal Customers,7,47,234,3.25,2.8519822609724286,3.955416666666667,3.331191022256238,15.0,790.86,10.984166666666667,10.520852633738631,51.0,33.42857142857143,25.039017172253008,10.285714285714286,7.4992063072098,112.98,77.91357626669866,269,327,3.7746478873239435,16.322812417944043,0.0,95.0,3,0.0,47,6.714285714285714,United Kingdom,1,0.4581785728930558,-0.3553548407483177,0.35441679662391234,-0.14000454666487266,0.35441679662391234,-0.18910118894235772,-0.14000454666487266,-0.03476325495468015,-0.015065401188292101,-0.0391057457891911,-0.047587355385174786,-0.16686828776887425,-0.16960697636351726,1.0494383998833123,0.879691677567462,0.05017632744457639,-0.16988840869469526,-0.6978929850329966,-0.47232290469686866,0.7976256112216696
14978,72,5,1921.37,3,4,4,Loyal Customers,5,136,523,2.44392523364486,2.946173696471884,4.512943925233645,2.6728074646932076,12.75,1921.3700000000001,8.97836448598131,6.6560147981571385,47.7,104.6,23.276597689524987,42.6,13.107249902248755,384.274,53.33583157690522,258,331,1.2018779342723005,11.889491009152904,0.0,163.0,2,0.0,136,27.2,United Kingdom,1,-0.866843076706331,-0.2053588010777673,0.09457903022970385,-0.014171340616360927,0.09457903022970385,-0.13179446562576805,-0.0141713406163609,-0.03543314214637515,0.0012312854683032878,-0.04047232962330246,-0.04872877111225088,-0.11264731287208281,-0.018577996805279343,0.9661204263082988,0.9136265396533209,-0.18837148631094974,0.8727920447702417,0.49562703439337524,-0.47232290469686866,-1.4500529744301487
14981,246,1,102.12,1,1,1,Hibernating,1,8,97,12.125,7.567552916422663,1.46,0.7469366008666904,2.1,102.12,12.765,4.1822994358879395,16.5,97.0,84.11557019837392,8.0,7.7781745930520225,102.12,118.32706040885154,0,246,0.0,0.0,0.0,0.0,3,0.0,8,8.0,United Kingdom,1,0.0,1.5345952591006171,-0.4250965025587132,-0.21666584318931917,-0.4250965025587132,-0.21626735189866492,-0.21666584318931917,-0.027387699889017902,-0.08800716837441955,-0.03789243668622242,-0.05952033798642479,-0.11843726844115006,-0.175652722741994,-0.9880647720874756,0.1925107203288202,-0.29980988105805684,-0.6267933265051733,-0.6229858708430569,-0.47232290469686866,0.02040195830430157
