CustomerID,Orders,FirstPurchase,LastPurchase,TotalItems,TotalRevenue,Country
15276,1,2011-10-04 16:39:00,2011-10-04 16:39:00,61,128.63,United Kingdom
15277,1,2011-10-24 10:08:00,2011-10-24 10:08:00,205,255.89999999999998,United Kingdom
15279,1,2010-12-20 10:48:00,2010-12-20 10:48:00,189,290.51,United Kingdom
15280,1,2011-06-20 17:14:00,2011-06-20 17:14:00,154,113.12,United Kingdom
15281,9,2011-01-10 15:51:00,2011-10-12 09:10:00,1211,2332.15,United Kingdom
15286,1,2011-10-21 11:08:00,2011-10-21 11:08:00,55,240.55,United Kingdom
15287,2,2011-09-30 12:30:00,2011-11-17 15:34:00,433,486.69,United Kingdom
15288,5,2010-12-09 13:59:00,2011-10-27 16:58:00,775,2306.52,United Kingdom
15289,3,2011-04-04 12:44:00,2011-11-10 13:49:00,1008,939.78,United Kingdom
15290,18,2010-12-15 16:03:00,2011-12-05 11:39:00,4501,7943.22,United Kingdom
15291,15,2010-12-01 09:32:00,2011-11-14 11:02:00,2103,4668.3,United Kingdom
15292,1,2011-05-22 15:00:00,2011-05-22 15:00:00,55,178.39,United Kingdom
15296,6,2011-01-17 11:57:00,2011-10-20 11:47:00,1766,3672.86,United Kingdom
15297,3,2011-10-07 09:42:00,2011-11-29 16:32:00,292,641.94,United Kingdom
15298,12,2010-12-08 13:55:00,2011-12-07 17:17:00,3116,4799.9,United Kingdom
15299,7,2010-12-02 16:48:00,2011-10-03 14:19:00,2948,4507.01,United Kingdom
15300,1,2011-10-06 17:08:00,2011-10-06 17:08:00,292,496.44,United Kingdom
15301,12,2010-12-06 12:21:00,2011-10-20 09:57:00,2751,5049.95,United Kingdom
15303,1,2011-02-22 13:59:00,2011-02-22 13:59:00,248,574.02,United Kingdom
15304,8,2010-12-06 11:42:00,2011-10-10 10:23:00,104,694.4000000000001,United Kingdom
15306,3,2011-07-14 15:22:00,2011-10-06 12:56:00,810,1174.35,United Kingdom
15307,1,2011-09-05 11:38:00,2011-09-05 11:38:00,37,205.3,United Kingdom
15308,1,2011-03-10 13:08:00,2011-03-10 13:08:00,175,310.47,United Kingdom
15311,91,2010-12-01 09:41:00,2011-12-09 12:00:00,38147,60632.75,United Kingdom
15312,4,2010-12-20 12:51:00,2011-09-25 13:10:00,516,924.85,United Kingdom
15313,1,2011-08-21 16:02:00,2011-08-21 16:02:00,25,52.0,United Kingdom
15314,1,2011-05-24 14:39:00,2011-05-24 14:39:00,313,327.97,United Kingdom
15315,2,2011-08-15 15:17:00,2011-10-06 12:51:00,862,570.5,United Kingdom
15316,1,2011-01-17 11:34:00,2011-01-17 11:34:00,100,165.0,United Kingdom
15318,1,2011-12-06 11:30:00,2011-12-06 11:30:00,642,312.62,United Kingdom
15319,1,2011-03-01 12:48:00,2011-03-01 12:48:00,175,204.5,United Kingdom
15320,1,2011-10-26 13:27:00,2011-10-26 13:27:00,326,267.13,United Kingdom
15321,3,2011-02-21 11:10:00,2011-09-30 09:40:00,1181,2748.31,United Kingdom
15322,1,2011-09-15 09:34:00,2011-09-15 09:34:00,416,679.68,United Kingdom
15325,1,2011-08-28 11:55:00,2011-08-28 11:55:00,231,161.74,United Kingdom
15326,1,2011-01-10 11:38:00,2011-01-10 11:38:00,386,311.71,United Kingdom
15327,1,2011-10-18 11:55:00,2011-10-18 11:55:00,116,208.75,United Kingdom
15329,3,2011-06-21 10:37:00,2011-10-31 15:36:00,486,1049.7,United Kingdom
15330,2,2011-10-10 12:30:00,2011-11-07 17:50:00,1312,714.96,United Kingdom
15332,4,2010-12-05 12:00:00,2010-12-08 14:43:00,652,1661.06,Lithuania
15333,1,2011-05-15 13:27:00,2011-05-15 13:27:00,344,1028.56,United Kingdom
15334,3,2011-06-19 13:51:00,2011-07-06 11:22:00,273,350.82,United Kingdom
15335,1,2011-10-17 12:50:00,2011-10-17 12:50:00,79,170.22,United Kingdom
15339,2,2011-01-25 13:15:00,2011-10-04 12:51:00,416,574.07,United Kingdom
15341,1,2011-09-20 09:40:00,2011-09-20 09:40:00,812,2020.52,United Kingdom
15342,1,2011-08-02 10:19:00,2011-08-02 10:19:00,283,406.09,United Kingdom
15343,1,2011-09-13 13:55:00,2011-09-13 13:55:00,84,364.5,United Kingdom
15344,3,2011-09-26 14:48:00,2011-12-09 10:45:00,116,563.94,United Kingdom
15345,1,2011-10-25 11:28:00,2011-10-25 11:28:00,81,393.54,United Kingdom
15346,1,2011-01-11 11:18:00,2011-01-11 11:18:00,144,252.42000000000002,United Kingdom
15347,1,2010-12-08 15:25:00,2010-12-08 15:25:00,130,201.60000000000002,United Kingdom
15348,1,2011-09-28 13:17:00,2011-09-28 13:17:00,84,158.04,United Kingdom
15349,2,2011-06-05 15:46:00,2011-07-04 16:06:00,321,463.90999999999997,United Kingdom
15350,1,2010-12-01 13:33:00,2010-12-01 13:33:00,51,115.65,United Kingdom
15351,7,2010-12-05 11:49:00,2011-11-27 12:52:00,742,1934.66,United Kingdom
15353,2,2010-12-07 11:49:00,2011-03-30 12:15:00,341,770.12,United Kingdom
15355,2,2011-10-17 15:22:00,2011-11-10 13:44:00,45,277.05,United Kingdom
15356,10,2010-12-06 14:05:00,2011-11-08 13:11:00,1643,2718.03,United Kingdom
15358,22,2010-12-09 10:04:00,2011-12-05 09:04:00,7050,8347.2,United Kingdom
15360,1,2011-10-31 09:35:00,2011-10-31 09:35:00,223,427.93,United Kingdom
15361,1,2010-12-13 09:52:00,2010-12-13 09:52:00,336,418.92,United Kingdom
15363,1,2010-12-02 12:28:00,2010-12-02 12:28:00,144,326.0,United Kingdom
15364,2,2011-03-30 13:39:00,2011-09-05 09:46:00,493,913.19,United Kingdom
15365,7,2011-01-28 13:08:00,2011-11-14 08:29:00,1084,2314.32,United Kingdom
15366,2,2010-12-16 15:59:00,2011-09-25 15:01:00,621,602.51,United Kingdom
15367,4,2011-03-09 13:53:00,2011-10-13 14:13:00,1057,1877.59,United Kingdom
15368,1,2011-11-18 14:42:00,2011-11-18 14:42:00,230,446.94000000000005,United Kingdom
15370,7,2011-01-11 11:32:00,2011-10-30 10:58:00,830,2386.05,United Kingdom
15372,1,2011-07-25 16:39:00,2011-07-25 16:39:00,2924,2007.3999999999999,United Kingdom
15373,12,2010-12-03 14:40:00,2011-12-01 15:05:00,500,2415.91,United Kingdom
15374,1,2011-08-03 09:59:00,2011-08-03 09:59:00,126,168.0,United Kingdom
15376,3,2011-05-01 13:45:00,2011-10-30 15:04:00,615,1221.56,United Kingdom
15379,7,2010-12-16 13:02:00,2011-06-23 13:13:00,2305,3703.29,United Kingdom
15380,5,2010-12-09 15:01:00,2011-12-01 12:13:00,376,1690.2600000000002,United Kingdom
15381,2,2011-03-16 13:44:00,2011-05-10 11:55:00,171,596.85,United Kingdom
15382,6,2011-02-17 12:01:00,2011-11-25 10:58:00,4012,5955.71,United Kingdom
15384,2,2010-12-15 11:34:00,2011-06-23 10:57:00,596,642.41,United Kingdom
15385,1,2011-10-30 15:11:00,2011-10-30 15:11:00,161,316.88,United Kingdom
15386,1,2011-06-06 13:47:00,2011-06-06 13:47:00,446,394.14,United Kingdom
15388,1,2011-03-14 13:53:00,2011-03-14 13:53:00,88,140.54,Canada
15389,1,2011-06-20 16:18:00,2011-06-20 16:18:00,400,500.0,United Kingdom
15392,4,2010-12-14 15:50:00,2011-12-05 11:01:00,1277,1535.53,United Kingdom
15393,2,2011-03-03 16:58:00,2011-11-23 16:48:00,150,231.86,United Kingdom
15394,4,2010-12-16 12:46:00,2011-11-30 11:49:00,910,2183.54,United Kingdom
15395,1,2011-01-18 12:40:00,2011-01-18 12:40:00,17,107.45,United Kingdom
15396,1,2011-08-19 10:56:00,2011-08-19 10:56:00,122,288.18,United Kingdom
15397,1,2011-02-23 09:25:00,2011-02-23 09:25:00,20,94.0,United Kingdom
15398,2,2011-09-22 14:56:00,2011-11-23 16:47:00,769,1345.53,United Kingdom
15399,3,2011-09-21 15:57:00,2011-12-08 13:04:00,611,815.77,United Kingdom
15400,5,2011-03-06 11:27:00,2011-09-08 13:57:00,390,716.2,United Kingdom
15402,2,2011-05-27 13:32:00,2011-07-14 12:17:00,694,626.77,United Kingdom
15405,1,2011-06-03 14:44:00,2011-06-03 14:44:00,193,349.1,United Kingdom
15406,2,2011-02-11 16:19:00,2011-11-08 13:22:00,254,510.71000000000004,United Kingdom
15407,4,2011-02-07 13:18:00,2011-11-06 11:55:00,552,1046.74,United Kingdom
15408,1,2011-03-20 15:02:00,2011-03-20 15:02:00,106,267.18,United Kingdom
15410,8,2011-03-23 10:15:00,2011-09-16 14:47:00,1200,3450.84,United Kingdom
15411,4,2011-06-10 12:30:00,2011-11-13 15:19:00,529,1348.93,United Kingdom
15412,1,2011-06-21 15:24:00,2011-06-21 15:24:00,108,190.53,United Kingdom
15414,3,2011-04-11 13:45:00,2011-11-30 09:50:00,443,774.9000000000001,United Kingdom
15415,1,2011-01-30 14:13:00,2011-01-30 14:13:00,551,559.61,United Kingdom
15416,4,2011-03-02 08:41:00,2011-10-06 09:38:00,2090,3984.32,United Kingdom
15417,1,2011-09-15 15:26:00,2011-09-15 15:26:00,284,508.8,United Kingdom
15419,1,2011-11-15 09:23:00,2011-11-15 09:23:00,230,135.86,United Kingdom
15421,4,2011-02-02 14:36:00,2011-10-12 09:20:00,500,950.36,United Kingdom
15422,2,2011-01-20 14:17:00,2011-01-20 16:17:00,38,97.7,United Kingdom
15423,1,2011-11-01 14:01:00,2011-11-01 14:01:00,101,43.5,United Kingdom
15424,2,2011-03-30 13:00:00,2011-03-30 13:02:00,554,383.34,United Kingdom
15426,5,2010-12-05 13:55:00,2011-11-20 15:36:00,656,1404.07,United Kingdom
15427,3,2011-10-23 14:47:00,2011-11-06 14:29:00,967,1430.54,United Kingdom
15428,1,2011-11-24 16:54:00,2011-11-24 16:54:00,102,93.78,United Kingdom
15429,2,2011-09-25 13:42:00,2011-11-13 12:28:00,380,397.35,United Kingdom
15432,1,2011-11-16 16:30:00,2011-11-16 16:30:00,65,171.19,United Kingdom
15433,2,2011-03-17 14:12:00,2011-05-10 10:45:00,534,533.3,United Kingdom
15434,5,2011-05-23 14:18:00,2011-12-01 13:33:00,647,1041.48,United Kingdom
15435,1,2011-11-17 16:39:00,2011-11-17 16:39:00,54,149.29,United Kingdom
15436,3,2011-04-19 16:52:00,2011-11-27 16:05:00,574,1067.75,United Kingdom
15437,1,2011-03-22 13:11:00,2011-03-22 13:11:00,79,200.16,United Kingdom
15438,1,2011-07-31 14:19:00,2011-07-31 14:19:00,59,156.57999999999998,United Kingdom
15440,3,2011-05-15 11:30:00,2011-10-16 12:16:00,197,383.68,United Kingdom
15442,1,2011-04-05 12:24:00,2011-04-05 12:24:00,120,594.0,United Kingdom
15443,7,2011-01-23 13:25:00,2011-12-08 10:40:00,1639,3213.59,United Kingdom
15444,2,2011-10-30 16:12:00,2011-11-30 17:37:00,759,1411.21,United Kingdom
15445,1,2011-03-20 15:06:00,2011-03-20 15:06:00,58,113.5,United Kingdom
15447,1,2011-01-13 11:26:00,2011-01-13 11:26:00,85,155.17,United Kingdom
15448,1,2011-01-31 10:42:00,2011-01-31 10:42:00,232,494.64,United Kingdom
15449,3,2011-03-23 10:43:00,2011-11-13 15:02:00,812,974.52,United Kingdom
15450,1,2011-11-09 17:11:00,2011-11-09 17:11:00,376,429.84,United Kingdom
15452,3,2011-03-20 15:21:00,2011-11-10 12:13:00,280,528.48,United Kingdom
15453,7,2011-06-05 12:37:00,2011-12-08 10:59:00,837,1371.77,United Kingdom
15454,1,2010-12-12 14:21:00,2010-12-12 14:21:00,86,179.1,United Kingdom
15456,3,2010-12-15 15:34:00,2011-03-01 13:51:00,633,434.59000000000003,United Kingdom
15457,1,2011-03-22 15:31:00,2011-03-22 15:31:00,132,237.07,United Kingdom
15458,1,2011-11-14 13:08:00,2011-11-14 13:08:00,156,161.64,United Kingdom
15460,1,2010-12-20 16:08:00,2010-12-20 16:08:00,107,214.26,United Kingdom
15462,3,2011-06-05 15:36:00,2011-09-06 13:11:00,172,234.6,United Kingdom
15463,1,2011-11-10 12:57:00,2011-11-10 12:57:00,106,126.14,United Kingdom
15464,1,2011-01-05 15:56:00,2011-01-05 15:56:00,348,1044.65,United Kingdom
15465,18,2010-12-05 10:12:00,2011-11-20 10:11:00,1257,7354.62,United Kingdom
15466,1,2011-09-15 14:08:00,2011-09-15 14:08:00,246,334.53,United Kingdom
15467,3,2011-07-10 14:42:00,2011-11-30 14:17:00,310,524.88,United Kingdom
15468,2,2011-10-19 13:38:00,2011-10-19 13:49:00,155,467.51,United Kingdom
15469,2,2011-08-11 16:54:00,2011-10-20 16:21:00,153,538.55,United Kingdom
15471,1,2011-12-07 14:12:00,2011-12-07 14:12:00,256,454.48,United Kingdom
15472,1,2011-08-18 15:17:00,2011-08-18 15:17:00,251,371.56,United Kingdom
15473,7,2011-10-10 11:12:00,2011-11-25 15:15:00,672,1771.2,United Kingdom
15475,1,2011-09-23 15:20:00,2011-09-23 15:20:00,319,454.10999999999996,United Kingdom
15478,2,2011-10-14 11:09:00,2011-10-30 14:19:00,575,1399.92,United Kingdom
15480,1,2011-08-15 14:32:00,2011-08-15 14:32:00,303,905.5,Malta
15482,12,2010-12-16 10:08:00,2011-11-24 10:46:00,5004,10879.76,United Kingdom
15483,4,2011-03-18 12:26:00,2011-07-01 13:07:00,291,225.26,United Kingdom
15484,4,2011-09-22 13:31:00,2011-12-08 15:03:00,3150,3590.41,United Kingdom
15485,3,2010-12-01 13:23:00,2011-11-09 14:31:00,1281,2564.5,United Kingdom
15488,1,2011-09-08 10:11:00,2011-09-08 10:11:00,73,91.32000000000001,United Kingdom
15489,3,2011-05-12 12:54:00,2011-11-17 08:53:00,608,1134.28,United Kingdom
15491,6,2011-04-18 10:04:00,2011-09-05 15:56:00,1646,3100.09,United Kingdom
15492,2,2011-09-26 14:02:00,2011-11-11 14:53:00,483,659.4599999999999,United Kingdom
15493,5,2011-03-14 11:44:00,2011-11-07 12:04:00,551,1953.41,United Kingdom
15494,2,2011-08-10 15:29:00,2011-11-18 14:51:00,1139,1280.58,United Kingdom
15497,2,2011-01-24 10:01:00,2011-11-22 11:51:00,624,1262.2,United Kingdom
15498,27,2010-12-08 12:29:00,2011-12-07 12:48:00,6105,13316.4,United Kingdom
15500,4,2011-09-19 13:47:00,2011-12-01 13:47:00,572,1131.56,United Kingdom
15502,12,2010-12-05 15:40:00,2011-11-24 12:48:00,4236,10384.93,United Kingdom
15503,1,2010-12-12 10:57:00,2010-12-12 10:57:00,70,141.04,United Kingdom
15504,1,2011-09-19 13:45:00,2011-09-19 13:45:00,33,52.83,United Kingdom
15505,5,2011-07-07 13:33:00,2011-10-18 07:56:00,2390,3610.96,United Kingdom
15506,3,2011-07-24 11:45:00,2011-11-17 12:11:00,842,972.08,United Kingdom
15507,1,2011-06-21 11:19:00,2011-06-21 11:19:00,160,475.86,United Kingdom
15508,6,2011-04-18 15:31:00,2011-06-03 15:43:00,440,1000.27,United Kingdom
15510,1,2011-01-13 12:10:00,2011-01-13 12:10:00,2,250.0,United Kingdom
15511,5,2011-09-15 15:05:00,2011-11-28 09:43:00,269,900.53,United Kingdom
15512,2,2010-12-15 12:01:00,2011-07-07 10:20:00,68,121.0,United Kingdom
15513,19,2010-12-01 11:22:00,2011-11-06 14:36:00,5709,14758.220000000001,United Kingdom
15514,11,2010-12-10 13:50:00,2011-11-27 14:40:00,2098,4023.7200000000003,United Kingdom
15516,3,2011-10-24 11:33:00,2011-10-26 10:51:00,27,62.43,United Kingdom
15517,1,2011-04-20 14:02:00,2011-04-20 14:02:00,293,267.03,United Kingdom
15518,8,2011-01-11 12:55:00,2011-10-06 13:05:00,1263,1921.55,United Kingdom
15520,1,2011-12-08 10:58:00,2011-12-08 10:58:00,314,343.5,United Kingdom
15521,8,2011-03-30 09:15:00,2011-10-30 13:42:00,1836,3000.2,United Kingdom
15522,2,2011-09-13 12:26:00,2011-11-07 11:26:00,572,397.99,United Kingdom
15523,1,2011-09-16 16:29:00,2011-09-16 16:29:00,132,412.01000000000005,United Kingdom
15524,1,2011-11-15 12:09:00,2011-11-15 12:09:00,4,440.0,United Kingdom
15525,3,2010-12-01 13:17:00,2011-12-07 14:43:00,387,734.37,United Kingdom
15526,2,2011-11-06 15:01:00,2011-11-06 15:04:00,24,148.44,United Kingdom
15527,8,2010-12-20 14:15:00,2011-11-21 12:17:00,991,2428.53,United Kingdom
15528,1,2011-03-30 16:14:00,2011-03-30 16:14:00,123,229.33,United Kingdom
15529,11,2010-12-08 12:24:00,2011-11-17 11:29:00,3455,3962.6,United Kingdom
15530,4,2011-04-07 11:16:00,2011-11-18 12:25:00,938,1497.31,United Kingdom
15531,2,2011-11-09 17:47:00,2011-12-01 18:43:00,1085,1972.39,United Kingdom
15532,4,2010-12-16 16:45:00,2011-11-14 14:51:00,515,1564.73,United Kingdom
15533,3,2011-09-11 15:41:00,2011-11-20 15:35:00,289,807.57,United Kingdom
15535,4,2011-01-16 12:35:00,2011-06-19 16:02:00,135,502.9,United Kingdom
15537,1,2011-06-29 13:10:00,2011-06-29 13:10:00,29,110.92,United Kingdom
15539,1,2011-12-02 13:36:00,2011-12-02 13:36:00,410,538.46,United Kingdom
15540,1,2011-11-28 13:51:00,2011-11-28 13:51:00,200,213.3,United Kingdom
15541,1,2011-08-17 14:58:00,2011-08-17 14:58:00,49,85.13000000000001,United Kingdom
15543,1,2011-02-24 15:26:00,2011-02-24 15:26:00,86,127.86,United Kingdom
15544,9,2010-12-02 12:47:00,2011-11-30 16:43:00,3109,3546.71,United Kingdom
15545,2,2010-12-03 17:28:00,2011-10-16 13:24:00,162,288.96999999999997,United Kingdom
15547,14,2010-12-12 13:26:00,2011-12-02 12:52:00,3999,4910.6,United Kingdom
15549,3,2011-01-27 15:38:00,2011-09-23 16:22:00,694,1681.46,United Kingdom
15550,4,2011-02-11 12:49:00,2011-12-05 15:38:00,295,575.63,United Kingdom
15551,1,2011-11-03 12:37:00,2011-11-03 12:37:00,218,436.06,United Kingdom
15552,1,2011-05-06 14:47:00,2011-05-06 14:47:00,60,90.12,United Kingdom
15553,1,2011-10-10 14:02:00,2011-10-10 14:02:00,449,428.93,United Kingdom
15554,1,2011-03-07 09:00:00,2011-03-07 09:00:00,74,217.2,United Kingdom
15555,16,2010-12-05 14:45:00,2011-11-27 16:19:00,4427,4794.86,United Kingdom
15556,1,2011-11-15 16:08:00,2011-11-15 16:08:00,236,279.77,United Kingdom
15557,1,2011-11-11 12:46:00,2011-11-11 12:46:00,213,468.91,United Kingdom
15561,4,2011-05-08 11:38:00,2011-11-28 11:07:00,267,800.59,United Kingdom
15562,1,2010-12-23 09:55:00,2010-12-23 09:55:00,39,134.55,United Kingdom
15563,4,2010-12-16 11:27:00,2011-11-17 14:50:00,1501,1400.44,United Kingdom
15565,2,2011-09-30 10:44:00,2011-10-20 14:33:00,60,173.16,United Kingdom
15567,1,2011-11-21 10:48:00,2011-11-21 10:48:00,223,186.01,United Kingdom
15568,3,2011-09-27 14:37:00,2011-12-07 11:27:00,461,758.29,United Kingdom
15569,5,2011-01-11 13:26:00,2011-08-28 10:15:00,666,1375.71,United Kingdom
15570,12,2010-12-05 12:57:00,2011-12-02 14:47:00,2063,4148.82,United Kingdom
15571,4,2011-09-22 13:15:00,2011-11-28 10:02:00,264,650.4300000000001,United Kingdom
15572,7,2011-03-06 14:44:00,2011-12-05 10:09:00,1213,2533.42,United Kingdom
15573,2,2011-09-15 12:16:00,2011-11-08 11:38:00,355,591.1899999999999,United Kingdom
15574,4,2010-12-02 15:46:00,2011-06-15 12:01:00,332,675.64,United Kingdom
15576,1,2011-11-02 12:03:00,2011-11-02 12:03:00,394,921.37,United Kingdom
15577,3,2011-02-07 13:32:00,2011-07-11 17:03:00,89,258.88,United Kingdom
15578,1,2011-06-30 13:03:00,2011-06-30 13:03:00,52,127.1,United Kingdom
15579,2,2011-01-30 12:09:00,2011-10-02 12:45:00,117,327.6,United Kingdom
15581,13,2010-12-08 14:38:00,2011-08-11 09:38:00,283,3675.77,United Kingdom
15582,3,2011-05-03 13:36:00,2011-11-15 09:55:00,453,682.9100000000001,United Kingdom
15584,4,2011-06-30 16:39:00,2011-11-16 10:55:00,313,720.86,United Kingdom
15585,1,2011-06-16 08:38:00,2011-06-16 08:38:00,320,455.3,United Kingdom
15587,4,2010-12-23 09:59:00,2011-10-20 13:37:00,312,913.6800000000001,United Kingdom
15589,3,2011-02-02 10:46:00,2011-03-29 09:54:00,243,478.53000000000003,United Kingdom
15592,1,2011-10-24 08:59:00,2011-10-24 08:59:00,354,388.58,United Kingdom
15593,1,2011-09-30 11:46:00,2011-09-30 11:46:00,60,199.8,United Kingdom
15594,5,2011-04-19 10:08:00,2011-11-24 08:53:00,983,1771.78,United Kingdom
15596,5,2010-12-09 16:10:00,2011-08-31 10:55:00,561,1406.59,United Kingdom
15597,1,2011-11-04 13:26:00,2011-11-04 13:26:00,279,324.57,United Kingdom
15598,1,2011-10-17 16:04:00,2011-10-17 16:04:00,160,240.68,United Kingdom
15599,2,2011-05-19 13:05:00,2011-11-13 11:44:00,718,761.74,United Kingdom
15601,14,2010-12-02 10:39:00,2011-11-28 15:15:00,4983,6776.56,United Kingdom
15602,9,2010-12-06 15:35:00,2011-12-01 14:14:00,1137,1297.8700000000001,United Kingdom
15603,1,2011-09-22 10:04:00,2011-09-22 10:04:00,96,48.480000000000004,United Kingdom
15604,1,2011-10-18 14:47:00,2011-10-18 14:47:00,159,216.39,United Kingdom
15605,5,2010-12-01 13:38:00,2011-11-03 14:17:00,441,1198.23,United Kingdom
15606,9,2011-01-19 12:07:00,2011-10-09 15:47:00,892,2920.16,United Kingdom
15607,1,2011-01-07 12:44:00,2011-01-07 12:44:00,202,104.76,United Kingdom
15608,4,2011-08-11 09:56:00,2011-11-11 13:20:00,714,1093.68,United Kingdom
15609,1,2011-06-08 13:00:00,2011-06-08 13:00:00,148,298.48,United Kingdom
15610,1,2011-10-19 10:36:00,2011-10-19 10:36:00,66,112.46000000000001,United Kingdom
15611,13,2011-01-09 11:32:00,2011-11-30 12:36:00,504,1591.45,United Kingdom
15612,2,2011-10-09 12:49:00,2011-11-03 14:52:00,52,195.15,United Kingdom
15615,23,2010-12-15 16:21:00,2011-11-29 14:42:00,5508,10399.74,United Kingdom
15618,4,2011-07-26 10:13:00,2011-11-07 08:34:00,454,776.851,United Kingdom
15619,1,2011-11-29 08:14:00,2011-11-29 08:14:00,136,336.40000000000003,United Kingdom
15620,3,2010-12-16 14:34:00,2011-10-14 12:41:00,915,1553.18,United Kingdom
15621,4,2011-11-18 11:49:00,2011-12-05 14:01:00,501,1293.03,United Kingdom
15622,9,2011-03-02 13:42:00,2011-10-27 16:44:00,1674,3709.56,United Kingdom
15623,1,2011-07-21 17:26:00,2011-07-21 17:26:00,125,301.03,United Kingdom
15624,4,2011-03-28 13:32:00,2011-08-15 11:38:00,357,588.13,United Kingdom
15625,4,2011-04-18 14:01:00,2011-08-28 10:21:00,1188,1534.26,United Kingdom
15626,2,2011-01-14 10:10:00,2011-09-26 10:03:00,766,675.8,United Kingdom
15628,9,2010-12-08 09:51:00,2011-12-05 10:24:00,1894,2870.2400000000002,United Kingdom
15630,2,2011-05-19 10:16:00,2011-10-25 15:36:00,800,1186.35,United Kingdom
15632,8,2011-03-10 08:29:00,2011-11-24 09:51:00,2109,3285.31,United Kingdom
15634,1,2011-11-22 16:28:00,2011-11-22 16:28:00,99,243.55,United Kingdom
15636,2,2011-03-02 14:50:00,2011-09-11 11:17:00,284,724.76,United Kingdom
15637,1,2011-10-18 08:28:00,2011-10-18 08:28:00,128,223.36,United Kingdom
15639,1,2011-07-28 14:30:00,2011-07-28 14:30:00,323,425.32,United Kingdom
15640,15,2010-12-02 15:40:00,2011-12-05 14:35:00,6572,12416.11,United Kingdom
15641,4,2010-12-15 14:45:00,2011-08-26 14:04:00,1562,1887.2,United Kingdom
15643,3,2011-03-02 14:34:00,2011-06-01 07:38:00,246,664.0,United Kingdom
15644,4,2011-03-23 15:37:00,2011-06-26 14:54:00,550,803.54,United Kingdom
15645,1,2011-11-21 11:55:00,2011-11-21 11:55:00,256,612.01,United Kingdom
15646,3,2010-12-02 16:59:00,2011-07-05 09:53:00,394,447.64000000000004,United Kingdom
15648,2,2011-03-17 18:59:00,2011-05-19 15:53:00,218,639.5,United Kingdom
15649,2,2010-12-07 10:06:00,2011-01-07 13:34:00,192,816.0,United Kingdom
15651,3,2011-03-24 08:56:00,2011-11-03 08:41:00,479,646.3,United Kingdom
15652,1,2011-09-09 14:22:00,2011-09-09 14:22:00,208,337.74,United Kingdom
15653,2,2011-08-16 09:50:00,2011-09-08 10:49:00,1200,877.4399999999999,United Kingdom
15654,2,2011-11-13 15:15:00,2011-11-30 13:08:00,475,922.53,United Kingdom
15655,1,2011-04-10 15:25:00,2011-04-10 15:25:00,324,560.67,United Kingdom
15656,4,2011-02-28 15:32:00,2011-10-25 14:56:00,343,748.5,United Kingdom
15657,1,2011-11-17 12:19:00,2011-11-17 12:19:00,24,30.0,United Kingdom
15658,5,2010-12-02 10:53:00,2011-06-02 15:22:00,242,1024.1000000000001,United Kingdom
15659,1,2011-10-27 09:23:00,2011-10-27 09:23:00,111,306.45,United Kingdom
15660,9,2010-12-09 09:49:00,2011-11-14 16:58:00,1050,1600.86,United Kingdom
15661,2,2011-01-05 12:32:00,2011-01-26 13:56:00,236,309.8,United Kingdom
15663,1,2011-08-25 15:50:00,2011-08-25 15:50:00,106,138.14,United Kingdom
15664,1,2011-10-20 10:57:00,2011-10-20 10:57:00,157,386.43,United Kingdom
15665,2,2011-04-10 15:09:00,2011-06-24 14:57:00,1654,2222.21,United Kingdom
15667,1,2011-10-31 10:56:00,2011-10-31 10:56:00,240,301.32,United Kingdom
15668,1,2011-05-06 10:39:00,2011-05-06 10:39:00,72,76.32000000000001,United Kingdom
15669,4,2011-03-21 09:13:00,2011-10-30 16:03:00,342,684.34,United Kingdom
15670,1,2011-02-16 10:50:00,2011-02-16 10:50:00,91,173.05,United Kingdom
15671,7,2011-03-14 09:37:00,2011-11-21 12:43:00,1699,2657.13,United Kingdom
15673,4,2011-01-16 16:25:00,2011-09-12 16:12:00,1451,2726.23,United Kingdom
15674,5,2011-03-30 09:19:00,2011-09-27 15:17:00,1275,2446.6,United Kingdom
15675,3,2011-03-04 14:21:00,2011-09-19 13:48:00,527,323.69,United Kingdom
15676,3,2011-03-01 10:19:00,2011-11-21 12:40:00,2252,3435.76,United Kingdom
15677,1,2011-10-21 15:36:00,2011-10-21 15:36:00,319,657.23,United Kingdom
15678,1,2011-10-18 09:25:00,2011-10-18 09:25:00,184,352.7,United Kingdom
15679,4,2011-06-10 08:24:00,2011-11-15 16:19:00,1170,781.28,United Kingdom
15680,3,2010-12-08 14:43:00,2011-11-30 13:46:00,952,1333.68,United Kingdom
15681,5,2011-03-04 13:46:00,2011-11-14 16:30:00,816,1426.16,United Kingdom
15683,1,2011-08-14 12:56:00,2011-08-14 12:56:00,131,193.75,United Kingdom
15687,9,2011-01-13 15:13:00,2011-12-01 08:33:00,1310,2993.1,United Kingdom
15689,2,2010-12-13 09:57:00,2011-08-12 09:37:00,84,254.1,United Kingdom
15690,2,2011-08-31 11:40:00,2011-12-05 15:59:00,408,239.76,United Kingdom
15691,1,2011-04-01 15:13:00,2011-04-01 15:13:00,72,136.8,United Kingdom
15692,1,2011-11-11 14:12:00,2011-11-11 14:12:00,138,191.04,United Kingdom
15694,14,2010-12-02 07:49:00,2011-12-09 09:44:00,1677,6479.4,United Kingdom
15695,2,2011-03-18 08:31:00,2011-03-18 08:32:00,212,409.98,United Kingdom
